file_name,transcription
english19.mp3,"﻿[pʰliːz̥kɑl stɛlə æsk hɚ ɾʊ̆ bɹɪ̃ŋ ðiːs θɪ̃ŋɡz wɪð hɚ fɹɔ̃m ðə stoəɹ sɪks spũ̝ːnz əv̥ fɹɛʃ snoʊ pʰə̆iːz̥ faːv̥ θɪk slɛ̆æbz əv blu ʧə̆iːz ə̃n meɪbi ə snæk˺ fɚ hɚ bɹʌðɚ bɑːb wi ɔlˠsɔ nid̥ ə smɔlˠ plæstɪk sneɪk ɛnə bɪːɡ tɔɪ fɹɑ̆oɡ fə ðə kɪə̆dz̥ ju kə̃n sku̝p ðis θə̆ɪŋɡz ɪnt̆ θɹi ɹɛd bɛ̆æɡz̥ ən wi wɪl ɡoʊ miːt hɚ wɛ̃nzdiː æt̪ ðə tɹeɪ̃n steɪʃən]
"
english2.mp3,"﻿[pʰliːzkɒl stɛlə ʔɑsk hɜ tə bɹɪ̃ŋ ðiːz θɪ̃ŋz wɪθ hɜ fɹə̃m ðə stɔː sɪks spũ̟ːnz əf fɹɛʃ snəʊ pʰiːz faɪv θɪk slæbz əv blu̟ ʧiːz æ̃m meɪbi ə snæk fɜ hɜ bɹʌðə bɒb wi ɔlˠsəʊ nidə smɔl pʰlæstɪk sneɪk ʔæ̃n ə bɪɡ tɔɪ fɹɒɡ fə ðə kɪdz ʃi kə̃n sku̟p ðiːz θɪ̃ŋz ʔ ɪ̃ntə θɹi ɹɛd bæɡz ʔæ̃n wi wɪl ɡəʊ mit hɜ wɛ̃nzdeɪ æ̆t ðə treɪ̃n steɪʃə̃n]
"
english20.mp3,"﻿[pʰl̥iskʰaʊ̆lˠ stɛlə æsk hɛɹ ɾə bɹəɪ̆ŋ ðis θə̆ɪ̃ŋɡ̥s wɪð hɛɹ fɹəm ðə stoəɹ sɪks spũ̝nz əf fɹɛʃ sno̝ʊ pʰə̆iz faːv̥ θɪk slæ̝bz ʌv̆ blu̞ ʧiːz ən meɪbi ə snæk fɔɹ hɚ brʌðɚ bɔb̥ wi ɔlsŏ nidə ps̩smɔlˠ plæ̞stɪk snæ̝ɪk ɛnə bɪɡ̥ tɔɪ fɹaʊ̆ɡ fɚ ðə kʰiː̞ɪdz ʃi kɛ̃n sku̝p ðis θəɪ̃ŋs ɪntʊ̆ θɹi ɹɛ̝d bæ̝ɡ̥s ɛ̃n wi wɪl ɡo̝ʊ mit˺ hɚ wɪ̃nzdeɪ ɛt ðə tɹeɪ̃n steɪʃən]
"
english21.mp3,"﻿[pʰl̥iz̥kalˠ stɛ̞lə æsk hɚ ɾə bɹɪŋ ðiːz̥ θɪŋɡz̥ wɪð hɚ fɹɔm n̪ə stɔə sɪks spũːnz ʌv̥ fɹɛʃ snoʊ pʰiːz̥ faɪv t̪ɪk slæbz ʌv blu ʧiːz n̩ meɪbi ə snæk fɔɹ hɚ bɹʌðə bɔəb˺ wi ɔlsɔ niɾə smɔlˠ pʰl̥æstɪk sneɪk æ̃nə bɪɡ tɔɪ fɹaɡ fə ðə kʰɪ̞ːdz ʃi kə̃n skup ðis θɪŋɡz ɪntə θɹi ɹɛd bæːɡz ɛ̃n wi wɪlˠ ɡoʊ miːt˺ hɚ wɛnz̥deɪ æt̪ ðə tɹeɪn steɪʃən]
"
english22.mp3,"﻿[pliskɔl stɛlːʌ axs hɚ tʊ bɹɪŋ d̪is θĩns wɪð hɜɹ fɹɔm ðə stɔɹ siks spũn ʌf fɹɛʃ sno pʰiːz̥ faɪv̥ t̪ɪk˺ slɑbz̥ ɔv blu ʧiːz ə̃n meɪβɪ ə s̩næ̞k˺ fɔ hɚ bɹʌðɚ bɒb wi ɔls̬o niɾə smɔl plɑst̪ɪks s̩neɪʔ ɛnə bɪːɡ̥˺ tɔɪ fɹɒɡ fɔ d̪ə kidz̥ ʃiː kɛn skup˺ d̪is θɪ̃ŋs ɪntuː t̪ri rɛdə̆ bæ̞ɡz̥ æ̃ wi wɪl ɡoʊ̆ miʔ mĭʔ mit hɚ wɛ̃nzdeɪ æ̞t̪ ðə̆ tɹeɪ̃n steɪʃən]
"
english23.mp3,"﻿[pʰl̥izkʰaʊl stɛlʌ æsk həɹ ɾʊ̆ bɹɪ̃ŋ ðiːs̪ θɪ̃ŋz wɪθ həɹ fɹə̃m ðə̆ stoəɹ sɪks spəũːnz əv fɹɛʃ snoʊ pʰəiːz̥ faː θɪk slæːbz ə blu ʧəiːz ɛ̃n meɪbi ə sːnæk˺ fəɹ həɹ bɹʌðɚ bɑːb wi ɑlso niɾ ə smɑʊlˠ pʰl̥æstɪk sneɪk ɛ̃n ʌ bɪɡ tʰɔɪ fɹɑɡ˺ fəɹ ðə kiədz ʃi kə̃n skŭ̝p ðiːs θəɪ̃ŋz ɪ̃ntə θɹiː ɹɛ̝d baɪɡz̥ æ̃n wi wəlˠ ɡoʊ mə̆iʈ həɹ wɪ̃nzdiː æt d̪ə tɹe̞ɪ̃n steɪʃən]
"
english24.mp3,"﻿[pʰl̥izkɔlˠ stɛla ask ɚ tʊ̆ brɪ̃ŋ ðiːz̥ θɪ̃ŋz wɪθ hɚ fɹə̃m ðə stɔːɹ sɪks spʊ̹̃nz ʌv fr̆ɛʃ snoː pʰiːz faɪv θɪk˺ slæ̞ːbz ʌ bluː ʧiːz ɛ̃n mebi ə snæ̞k˺ fʊr ɚ bɹʌðɚ boːbʰ wĭ ɑlsə nid ʌ smɔːlˠ pʰl̥æ̞ːstɪk˺ sneɪk ɛ̃n ə bɪk˺ tʰɔɪ frɒɣ fɚ ðə kɪts ʃi ɡə̃n skʊ̹p ðiːs sɪ̃ŋz ɪntə θriː ɻɛd bæ̞ːɡz̥ ăn wɪlˠ ɡo mit hɚ ə̃n wɛʔə̆nsdĭ ɛt˺ ðə tɹeɪ̃n steɪʃə̃n]
"
english25.mp3,"﻿[pʰl̥izkɑʊlˠ stɛlʌ æsk hɚ ɾə bɹɪŋ ðiːz̪ θɛ̆ɪŋz wɪð hɚ fɹʌm n̪ðə stɔəɹ sɪks spuːnz ʌf fɹɛʃ snoʊ pʰiːz faːv θɪk slæːbz ʌ bluː ʧiːz ɛ̃n meɪbi ə snæk˺ fɔɹ hɚ bɹʌðɚ bɑːb wi ɑlso nid eɪ smaʊlˠ pʰl̥æstɪk sneɪk ʌ bɪɡ˺ tɔɪ frɔɡ˺ fɚ ðə kʰɪədz̥ ʃi kɪ̃n skup˺ ðiːs θẽŋz ɪntŭ θriː ɹɛd˺ bæːɡz̥ ɛ̆n wi wɪlˠ ɡoʊ miːt hɚ wɪ̃nzdi æt ðə tɹeɪ̃n steɪʃɪn]
"
english26.mp3,"﻿[plizkaʊ̆ːlˠ stɛlʌ æsk hɚ ɾə bɹɪŋ ðiːz̥ θə̆ɪŋz wɪθ hɛːɹ fɹʌm n̪ə stoːɹ sɪks spə̆unz ʌf fɹɛʃ s̱noʊ pʰəiz faɪv θɪk˺ s̱læːbz ʌ bluː ʧiːz̥ ə̃n mebi ə snæk˺ fɔɹ ɚ bɹʌðɚ bɑːbm̩ wi ɑlso nidə smaʊ̆lˠ pʰl̥æstɪk˺ sneɪk ɛn ə bɪɡ˺ tɔɪ fraʊ̆ɡ˺ fɔɹ ðə kɪdz ʃi kæ̃n skəŭp˺ ðiːz θɪ̃ŋz ɪntu θriː ɹɛd bæː̝ɡz ɛ̃n wi wɪlˠ ɡoʊ mit hɚ wɛ̃nzde æt˺ d̪ə tɹeɪ̃n steɪsən]
"
english27.mp3,"﻿[pʰl̥izkɑʊlˠ stɛla æsk hɚ tu bɹɪŋ ðiːz̥ θɪŋz wɪð hɛɹ fɹəm ðə stoəɹ sɪks spə̆ũnz ʌf fɹɛ̹ʃ ʃnoʊ pʰiːz faːv θɪk˺ slæːbz ʌ bluː ʧiːz̥ ɛ̃n meɪbiː e snæk˺ fɔɹ hɚ bɹʌðɚ baːb wi ɑʊlˠso nidə    smaʊlˠ pʰl̥æstɪk˺ snek ɛn ə bɪɡ˺ tʰɔɪ frɑɡ foɹ ðʌ kɪədz̥ ʃi kɛ̃n sku̝p˺ðiːz θɪ̃ŋz ɪntŭ θriː ɹɛd bæɡz ɛ̃n wɪlˠ ɡoʊ miʕ hɚ wɛ̃nzde æʕ ðə tɹeɪ̃n steɪʃən]
"
english28.mp3,"﻿[pʰl̥iskɔlˠ stɛlʌ æsk hɚ ɾə bɹɪŋ ðiːs θɪ̞ŋz̥ wɪθ hɚ fɹʌm ðʌ stɔːɹ sɪks spuːnz ʌv fɹɛʃ sno pʰiːz̥ faɪf θɪk slæːbz ʌ bluː ʧiːz ɛ̃n meɪbi ə snæk fɔɹ hɚ bɹʌðɚ bɔːb˺ wi ɔlso niɾ ʌ smɔːlˠ plæstɪk sneɪkʰ ɛ̃n ʌ bɪɡ tʰɔɪ frɔɡ fɔɹ ðʌ kɪdz̥ ʃi kẽn skuːp˺ ðiːz̥ θɪ̃ŋz ɪntə θɹiː ɹɛd bæ̝ɡz̥ ɛ̆n wi wɪlˠ ɡo̞ʊ miːt hɚ wɛ̃nzde æt ðə tɹeɪ̃n steɪʃən]
"
english29.mp3,"﻿[pʰliz̥kɔlˠ stɛlʌ æsk hɚ tu bɹɪŋ ðiːz̥ θɪŋz̥ wɪð hɚ fɹʌ̆m ðə stɔːɹ sɪks spuːnz ʌv fɹɛʃ sno pʰiːz̥ faɪv θɪk slæbz̥ ʌv blu ʧiz̥ ɛ̃n meɪbi ʌ snæk fɚ hɚ bɹʌðɚ bɔːb˺ wi ɔlso niːd ʌ smɔlˠ pʰlæstɪk sneɪk æ̃nd ʌ bɪɡ tʰɔɪ frɔɡ fəɹ ðə kɪd̥s ʃi kɛ̃n skuːp˺ ðiːz̥ θɪ̃ŋz ɪntu θɹiː ɹɛd bɛ̞ɡz̥ ɛn wi wɪlˠ ɡoʊ miːt hɚ wɛ̃nzdi æt ðə tɹeɪ̃n steɪʃən]
"
english3.mp3,"﻿[pʰl̥iskʰɔl stɛla ask hɜ tʰu bɹĩŋ ðiːs s̪ɪ̃ ŋz̥ wɪθ hɜ fɹʌm ðə stɔə sɪks spũ̞nz ə fɹɛʃ snəʊ pʰiːz̥ faɪv̥ θɪ̝k slæbz ə blu̝ː ʧiːz æn mɛ̞ɪbi ə snæk fə hɜ bɹʌðə bob̥ wi olso nid ə smol pʰl̥æ̝stɪk sneɪk æn ə b̝ɪɡ tʰɔɪ fɹoɡ fə ðə kʰɪ̝dz̥ ʃi kʰɛn sku̝ːp ðiːz s̪ɪ̃ŋz̥ ɪntʰŭ θɹi ɹɛd bæ̝ːɡz æn wi wɪl ɡəʊ mit hɜ wɛ̃nzdeɪ æt˺ ðə tɹeɪ̃n steʃɪn]
"
english30.mp3,"﻿[pliːzkɔl stɛlʌ æsk ɚ tə bɹɪ̃ŋ ðiːz θɪ̃ŋs wɪθ ɜɹː fɹəm ðə stɔːɹə̆ sɪks spũːnz ʌv fɹɛʃ snoʊ piːz faɪv θɪk slæːbz ʌv bluː ʧiːz æ̃ meɪbi ə snæk fɔɹ hɜɹ bɹʌðɚ bɑːb wi ɑlsə niːd ə smɔl plæstɪk sneɪk ɛnʌ bɪɡ tɔɪ fɹɑɡ fɜɹ ðə kɪd̥s ʃi kən skuːp ðiːz θɪ̃ŋz ɪntə θɹiː ɹɛd˺ bẽɪɡ̥s ɛn wi wəl ʔ ɡoʊ mit hɜɹ wɛnsdeɪ æt˺ ðə tɹeɪn steɪʃən]
"
english31.mp3,"﻿[pliz̥kol stɛlʌ ask ɚ tə bɹɪ̃ŋ d̪iz θɪ̃ŋs wɪf hɝ fɹəm d̪ə stɔ sɪks spuːnz ʌv̥ fɹɛʃ sno piːz faɪfʔ θɪk slæ̞bz̥ ɔv blu ʧiːz æ̝̃n mebi ə snak fɔ˞ hɝ bɹʌða bob˺ wi olso nidʌ plasːɪk sne̝ɪk ɛ̞nə bɪɡ tɔɪ fɹoːɡ fə ðə kɪds̥ ʃi kɛ̃n skup ðiːz̥ θɪ̃ŋz ɪntʊ θriː ɹɛd bæ̞ːɡz æ̞̃n vɪlː ɡoː mit hɐː wɛnsdeː at d̪ə tɹeɪn steɪʃʌn] 
"
english32.mp3,"﻿[pliːzkɑː stɛlʌ æsk ɚ̃ ɾə bɹɪ̃ŋ ðiːz θɪ̃ŋz wɪθ ɜ̃ɹ fɹəm ðə stoəɹ sɪks spũ̝ːnz ʌv fɹɛʃ snoʊ piːz faɪv̥ θɪk slæ̃ːbz ʌv bluː ʧiːz ɛ̃n meɪ̃bi ẽ snæ̃k fə̃ɹ həɹ bɹʌðəɹ bɑːb wi ɑso niːdʌ smɔl plæstɪk snẽik ɛ̃nʌ bɪɡ tɔɪ fɹɑɡ fəɹ ðə kɪə̆dz ʃi kə̃n sku̝p ðiːz θɪ̃ŋz ɪ̃ntu θɹiː ɹɛd bæ̃ɡz ɛ̃n wi wə ɤoʊ miːt hɛ̃ɹ wɪ̃nzdeɪ æt ðə tɹeɪ̃n steɪʃə̃n]
"
english33.mp3,"﻿[plizkɔl stɛlʌ æsk həɹ tu bɹɪ̃ŋ ðiːz θɪ̃ŋz wɪθ ɛɹ fɹʌm n̪ə stɔːɹ sɪks spũːnz ʌv fɹɛʃ ʃnoʊ piːz faɪv̥ θɪk slæːbz ə blu̞ː ʧiːz ɛ̃n meɪbi e snæk fəɹ həɹ bɹʌðəɹ bɑːb wi ɑsoʊ nid e smɔl plæsːɪk sneɪk ɛn e bɪɡ tɔɪ fɹɔːɡ f̩ fɔːɹ ðʌ kɪdz ʃi kɛ̃n sku̝ːp d̪iːz θɪ̃ŋz ɪ̃ntu̞ː θɹiː ɹɛd bæːɡz ɛn wi wəl ɡoʊ miːt ʔhəɹ wɪ̃nzdeɪ æt ðə tɹeɪ̃n steɪʃə̃n]
"
english34.mp3,"﻿[pʰliːzkɔʷl stɛlʌ æ̃sk ɚ ɾə bɹɪ̃ŋ ðiːz̪ θɪ̃ŋz wɪθ hɝ fɹəm ðə stɔəɹ sɪks spũːnz əv fɹɛʃ snoʊ piːz faɪv θɪk slæː̃bz ə blʷu ʧiːz ɛ̃n meɪbi ə snæ̃k fə̥ hɝ bɹʌðə bɑːb wi ɔlsə nidə smɔl plæstɪk st̬ẽɪk ɛ̃nə bɪɡ tɔɪ fɹɑɡ fə ðə kɪdz ʃi kʊ̃d skuːp̬ ðiːz θɪ̃ŋz tə θɹiː ɹɛd bæ̃ːɡz æ̃n wi wəl ɡoʊ miːt˺ hɝ wɛ̃nzeɪ æt˺ d̪ə tɹeɪ̃n steɪʃə̃n]
"
english35.mp3,"﻿[pʰliːzkɑlˠ stɛ̝lʌ æ̝̃sk hɜɹ ɾə bɹɪ̃ŋ ðiːs̬ s̪ɪ̃ŋz wɪθ hɜɹ fɹʌm ðə stoəɹ sɪks spũ̞ːnz ʌv fɹɛʃ snõʊ̞ piːz fãɪv θɪk slæ̝̃ːbz ʌv bluː ʧiːz ɛ̃n meɪbi ə snæk fɜɹ hɜɹ bɹʌðəɹ bãːb wi ɔlsoʊ nidə smɔlˠ plæstɪk sneɪk ɛ̃n ə bɪɡ tɔɪ fɹɔːɡ fɔɹ ðə kɪə̆dz ʃi kɛ̃n skup ðiːz s̪ɪ̃ŋz ɪ̃ntuː θɹiː ɹɛd bɛ̃ːɡz ɛ̃n wi wɛl ɡoʊ̞ miːt hɜɹ wɛ̃nzdeɪ æt ðə tɹeɪ̃n steɪʃə̃n]
"
